,name,Identifier
4587,Anti-Neutrophil,R-HSA-5666185
4588,Anti-Neutrophil,R-HSA-6785807
4589,Anti-Neutrophil,R-HSA-1059683
4590,Anti-Neutrophil,R-HSA-5357956
4591,Anti-Neutrophil,R-HSA-168643
4592,Anti-Neutrophil,R-HSA-5684264
4593,Anti-Neutrophil,R-HSA-3214815
4594,Anti-Neutrophil,R-HSA-73894
4595,Anti-Neutrophil,R-HSA-1266695
4596,Churg-Strauss,R-HSA-6791226
4597,Churg-Strauss,R-HSA-2168880
4598,Rheumatoid,R-HSA-9673324
4599,Rheumatoid,R-HSA-5686938
4600,Rheumatoid,R-HSA-5578995
4601,Rheumatoid,R-HSA-622312
4602,Rheumatoid,R-HSA-447115
4603,Rheumatoid,R-HSA-9018678
